id,merchant_id,purchase_count,lifetime_value,days_since_last_purchase,average_order_value,cart_status,segment,customer_id,name,email
43dcefea742ee748a1e553c1af63aff2,olist_merchant_001,1,80.19,285,80.19,purchased,,43dcefea742ee748a1e553c1af63aff2,,
46d39cccad61951d9d8d9693d3c7aa3c,olist_merchant_001,1,104.36,204,104.36,purchased,,46d39cccad61951d9d8d9693d3c7aa3c,,
8306f3d56467705b4a747997088a14d4,olist_merchant_001,1,424.13,79,424.13,purchased,,8306f3d56467705b4a747997088a14d4,,
48533831affa935557a30dd054d1d1f3,olist_merchant_001,1,254.42,270,254.42,purchased,,48533831affa935557a30dd054d1d1f3,,
42e3510968b9442349d383ea0c98ccac,olist_merchant_001,1,33.23,146,33.23,purchased,,42e3510968b9442349d383ea0c98ccac,,
cab990a33edd2081f35570a285bf0dca,olist_merchant_001,1,44.24,474,44.24,purchased,,cab990a33edd2081f35570a285bf0dca,,
efdde190794fc1f7e2d1c91dda5453fe,olist_merchant_001,1,110.08,525,110.08,purchased,,efdde190794fc1f7e2d1c91dda5453fe,,
ae8c571034ecab31dd024d5ad236e049,olist_merchant_001,1,98.65,39,98.65,purchased,,ae8c571034ecab31dd024d5ad236e049,,
45b1f16e81cd46f0284b1a31c0a22575,olist_merchant_001,1,16.01,198,16.01,purchased,,45b1f16e81cd46f0284b1a31c0a22575,,
f12af9712bc7f56ee59413b1a012077f,olist_merchant_001,1,390.59,72,390.59,purchased,,f12af9712bc7f56ee59413b1a012077f,,
9192d519891ca4dbbff8992ff941438f,olist_merchant_001,1,225.71,253,225.71,purchased,,9192d519891ca4dbbff8992ff941438f,,
baf8d1bc8b02f403f67012d3366984b6,olist_merchant_001,1,86.02,260,86.02,purchased,,baf8d1bc8b02f403f67012d3366984b6,,
ae3b3b982c1ec166edf6883547f6567a,olist_merchant_001,1,234.76,169,234.76,purchased,,ae3b3b982c1ec166edf6883547f6567a,,
44c43eb1ac6b18e140183998c01faaf9,olist_merchant_001,1,520.29,68,520.29,purchased,,44c43eb1ac6b18e140183998c01faaf9,,
fec4c22f245bec950cb2da65fcd20fec,olist_merchant_001,1,275.67,266,275.67,purchased,,fec4c22f245bec950cb2da65fcd20fec,,
033074087e0a07fb66f9552e71b141ab,olist_merchant_001,1,37.09,206,37.09,purchased,,033074087e0a07fb66f9552e71b141ab,,
0d1596c6db649c6cefac154bd826d0ef,olist_merchant_001,1,100.53,189,100.53,purchased,,0d1596c6db649c6cefac154bd826d0ef,,
5beb7f6309917549e8977592b1cc794b,olist_merchant_001,1,59.33,411,59.33,purchased,,5beb7f6309917549e8977592b1cc794b,,
ce2e6a88561ac9df3257ff44ff1247aa,olist_merchant_001,1,57.74,292,57.74,purchased,,ce2e6a88561ac9df3257ff44ff1247aa,,
b1600561dccf15ada586f6bce16cdabd,olist_merchant_001,1,147.8,426,147.8,purchased,,b1600561dccf15ada586f6bce16cdabd,,
79b39409c0cc6951d0a01b6c4ac1a328,olist_merchant_001,1,99.65,37,99.65,purchased,,79b39409c0cc6951d0a01b6c4ac1a328,,
f2e8acb0a6364c06239b993fe1b21fd4,olist_merchant_001,1,72.17,36,72.17,purchased,,f2e8acb0a6364c06239b993fe1b21fd4,,
5e9c992c76731f8e4c011d21de309510,olist_merchant_001,1,62.92,135,62.92,purchased,,5e9c992c76731f8e4c011d21de309510,,
36dc72c0cc9af49108a408d7275631b6,olist_merchant_001,1,33.79,171,33.79,purchased,,36dc72c0cc9af49108a408d7275631b6,,
c39a6431ee05633792a9670d4317a5ac,olist_merchant_001,1,116.82,351,116.82,purchased,,c39a6431ee05633792a9670d4317a5ac,,
e17408e3713638b24626610417449cb7,olist_merchant_001,1,46.85,137,46.85,purchased,,e17408e3713638b24626610417449cb7,,
710e3118340838a1b4ba1cd86df5fd2e,olist_merchant_001,1,73.62,474,73.62,purchased,,710e3118340838a1b4ba1cd86df5fd2e,,
34d8c6b1190ff7145a174230e2f955a8,olist_merchant_001,1,64.79,448,64.79,purchased,,34d8c6b1190ff7145a174230e2f955a8,,
6c0b91fe3180a9bc15adcd0098310d07,olist_merchant_001,1,57.99,33,57.99,purchased,,6c0b91fe3180a9bc15adcd0098310d07,,
bf49396ee81dcff7bb75995c61faa035,olist_merchant_001,1,61.32,157,61.32,purchased,,bf49396ee81dcff7bb75995c61faa035,,
f0871fbd96f357457ef005037dc0de96,olist_merchant_001,1,92.26,217,92.26,purchased,,f0871fbd96f357457ef005037dc0de96,,
fb8a913d0a986905d267a24397386955,olist_merchant_001,1,526.3,140,526.3,purchased,,fb8a913d0a986905d267a24397386955,,
59a116551d6f781a536d874be20ea223,olist_merchant_001,1,61.05,210,61.05,purchased,,59a116551d6f781a536d874be20ea223,,
2036ec6ec852107bec0c0006239baaf7,olist_merchant_001,1,149.19,133,149.19,purchased,,2036ec6ec852107bec0c0006239baaf7,,
55f14dcc24dcfc1800dc07f4c2c228ab,olist_merchant_001,1,37.68,274,37.68,purchased,,55f14dcc24dcfc1800dc07f4c2c228ab,,
c6c3f7deed0e844a38a9ba41b32f2747,olist_merchant_001,1,60.85,193,60.85,purchased,,c6c3f7deed0e844a38a9ba41b32f2747,,
0145fc4d376df22449756022b9ccb472,olist_merchant_001,1,27.29,89,27.29,purchased,,0145fc4d376df22449756022b9ccb472,,
17029a65a832ac0a58da6ef9df2fa900,olist_merchant_001,1,98.49,149,98.49,purchased,,17029a65a832ac0a58da6ef9df2fa900,,
67c573c5421c4980f01fdc8bbcd59ed5,olist_merchant_001,1,20.38,31,20.38,purchased,,67c573c5421c4980f01fdc8bbcd59ed5,,
a859c8884a22c3c58cf229abd2a4d2f3,olist_merchant_001,1,47.49,348,47.49,purchased,,a859c8884a22c3c58cf229abd2a4d2f3,,
a68d01bf2636a79c30090ce28ac96329,olist_merchant_001,1,57.8,202,57.8,purchased,,a68d01bf2636a79c30090ce28ac96329,,
e13e8b789e5a8e6fe1445f924a4ed4f6,olist_merchant_001,3,127.65,89,42.55,purchased,,e13e8b789e5a8e6fe1445f924a4ed4f6,,
47544c4d42f988172faedb4b05231671,olist_merchant_001,2,172.23,87,86.11,purchased,,47544c4d42f988172faedb4b05231671,,
8bfb6d6aa89f79427a03214069590a23,olist_merchant_001,1,65.48,27,65.48,purchased,,8bfb6d6aa89f79427a03214069590a23,,
7012fea1469196cc73d876d7b85c82ea,olist_merchant_001,1,145.77,127,145.77,purchased,,7012fea1469196cc73d876d7b85c82ea,,
a5c773eb6e74749ab5fea064053a2d58,olist_merchant_001,1,150.67,414,150.67,purchased,,a5c773eb6e74749ab5fea064053a2d58,,
c19e378364cbc24b597082e6b09dccbd,olist_merchant_001,1,104.35,492,104.35,purchased,,c19e378364cbc24b597082e6b09dccbd,,
5f00d0a7f1275796fa78f1759fbe9b21,olist_merchant_001,1,45.2,70,45.2,purchased,,5f00d0a7f1275796fa78f1759fbe9b21,,
1b95e3fe033836c787689ae4b9516aa3,olist_merchant_001,2,393.61,473,196.81,purchased,,1b95e3fe033836c787689ae4b9516aa3,,
6a5fe249b0c13cc0eac377aa26824f7c,olist_merchant_001,1,63.5,465,63.5,purchased,,6a5fe249b0c13cc0eac377aa26824f7c,,
c076c0b4b9d8535876be36a3314d19ad,olist_merchant_001,1,287.76,462,287.76,purchased,,c076c0b4b9d8535876be36a3314d19ad,,
76f7cecb1340e42e88f022c13d4ee453,olist_merchant_001,1,39.09,250,39.09,purchased,,76f7cecb1340e42e88f022c13d4ee453,,
6628bd2ba0521a906591b716e6b63fab,olist_merchant_001,1,152.62,212,152.62,purchased,,6628bd2ba0521a906591b716e6b63fab,,
874763a0d1b43530139393ddf82c4a0f,olist_merchant_001,1,72.48,149,72.48,purchased,,874763a0d1b43530139393ddf82c4a0f,,
9299f618a19bc535295cfa394bd9f6e7,olist_merchant_001,1,465.99,322,465.99,purchased,,9299f618a19bc535295cfa394bd9f6e7,,
7b3b5072c3dbac394a8129ff63cfe845,olist_merchant_001,1,83.88,222,83.88,purchased,,7b3b5072c3dbac394a8129ff63cfe845,,
85d6dd7cb39a78e4d9a2d5c5abc144cb,olist_merchant_001,1,83.73,261,83.73,purchased,,85d6dd7cb39a78e4d9a2d5c5abc144cb,,
2da78ae34b536da727156c89276bd3eb,olist_merchant_001,1,63.5,215,63.5,purchased,,2da78ae34b536da727156c89276bd3eb,,
0cc2ee1112a11a1094eff52fa2e87150,olist_merchant_001,3,839.62,330,279.87,purchased,,0cc2ee1112a11a1094eff52fa2e87150,,
8d5de615531d5d886e51c5f74d603b96,olist_merchant_001,1,42.09,273,42.09,purchased,,8d5de615531d5d886e51c5f74d603b96,,
8e58c83500883664fbc80d4081e24bc1,olist_merchant_001,1,84.62,396,84.62,purchased,,8e58c83500883664fbc80d4081e24bc1,,
51cf8056495e39e293596b418e512784,olist_merchant_001,1,27.78,106,27.78,purchased,,51cf8056495e39e293596b418e512784,,
b598d6591ec1faa44e378483e526953b,olist_merchant_001,1,47.83,599,47.83,purchased,,b598d6591ec1faa44e378483e526953b,,
08ec27950ed95b0394dafd612c1db4c3,olist_merchant_001,1,147.59,8,147.59,purchased,,08ec27950ed95b0394dafd612c1db4c3,,
33e9fb2265fc2580abaf825eb6eb4292,olist_merchant_001,1,70.02,552,70.02,purchased,,33e9fb2265fc2580abaf825eb6eb4292,,
ad2daf149c137256119cfd7eac3637c6,olist_merchant_001,1,199.75,462,199.75,purchased,,ad2daf149c137256119cfd7eac3637c6,,
c21e93b1d7b7a416d0f36fa6ebc1d60a,olist_merchant_001,1,2827.0,469,2827.0,purchased,,c21e93b1d7b7a416d0f36fa6ebc1d60a,,
7f863724c64346977b63cbbd6723f36a,olist_merchant_001,1,32.79,62,32.79,purchased,,7f863724c64346977b63cbbd6723f36a,,
fd9232f803111f08b1c940ea62d321fa,olist_merchant_001,1,142.3,255,142.3,purchased,,fd9232f803111f08b1c940ea62d321fa,,
2734edbaf3ea5d3c5383fc431d10ca29,olist_merchant_001,1,451.03,587,451.03,purchased,,2734edbaf3ea5d3c5383fc431d10ca29,,
2082c1f1219c35db8a261e39aba10df9,olist_merchant_001,1,131.61,331,131.61,purchased,,2082c1f1219c35db8a261e39aba10df9,,
858c371ab6f1a864c7989565abf512f1,olist_merchant_001,1,136.93,64,136.93,purchased,,858c371ab6f1a864c7989565abf512f1,,
ec3ab0699881efd1743623c05e1f7ad6,olist_merchant_001,0,0.0,999,0.0,,,ec3ab0699881efd1743623c05e1f7ad6,,
5860ea02a41f785f1ab02e8427bdcbb5,olist_merchant_001,1,135.59,221,135.59,purchased,,5860ea02a41f785f1ab02e8427bdcbb5,,
3a9cf971c83269e00c1a5373561e14cc,olist_merchant_001,1,155.62,179,155.62,purchased,,3a9cf971c83269e00c1a5373561e14cc,,
0d8402b785a7e5a15e4eb108757afe5a,olist_merchant_001,1,95.3,278,95.3,purchased,,0d8402b785a7e5a15e4eb108757afe5a,,
5f095bae3dcbd3ca1a3467e92d926207,olist_merchant_001,1,53.9,114,53.9,purchased,,5f095bae3dcbd3ca1a3467e92d926207,,
8c4c10e29f4905df38860241832eda35,olist_merchant_001,1,395.0,355,395.0,purchased,,8c4c10e29f4905df38860241832eda35,,
2d550ee9c18e055209841a75561121d8,olist_merchant_001,1,42.01,498,42.01,purchased,,2d550ee9c18e055209841a75561121d8,,
5cb58bf47f02d1d70388d806cb4739e3,olist_merchant_001,1,111.8,410,111.8,purchased,,5cb58bf47f02d1d70388d806cb4739e3,,
d4228f8d76fab52750ae80a65351e5b8,olist_merchant_001,1,103.04,18,103.04,purchased,,d4228f8d76fab52750ae80a65351e5b8,,
1355c77463743fb99dab7bcc301e37b5,olist_merchant_001,1,165.06,441,165.06,purchased,,1355c77463743fb99dab7bcc301e37b5,,
90807fdb59eec2152bc977feeb6e47e7,olist_merchant_001,1,107.85,277,107.85,purchased,,90807fdb59eec2152bc977feeb6e47e7,,
3652c2230456dc3efa1750852667eb2d,olist_merchant_001,1,163.65,305,163.65,purchased,,3652c2230456dc3efa1750852667eb2d,,
d0fa1eaf9648a765ed0458e85186703d,olist_merchant_001,1,83.75,138,83.75,purchased,,d0fa1eaf9648a765ed0458e85186703d,,
09b0eb53e09f29ad6a59aee993efc3af,olist_merchant_001,1,119.37,14,119.37,purchased,,09b0eb53e09f29ad6a59aee993efc3af,,
25fb8daf9c2b65823d6091521a31587b,olist_merchant_001,1,69.67,7,69.67,purchased,,25fb8daf9c2b65823d6091521a31587b,,
383c47b82574d1113e325073815708c9,olist_merchant_001,1,123.51,413,123.51,purchased,,383c47b82574d1113e325073815708c9,,
10afb8c989b931b11e486b35bc422419,olist_merchant_001,1,134.48,293,134.48,purchased,,10afb8c989b931b11e486b35bc422419,,
e33dd5546cf38848919c5d693822f5c1,olist_merchant_001,1,27.71,522,27.71,purchased,,e33dd5546cf38848919c5d693822f5c1,,
8efe1728bf8a8777f9356cc5b14258b3,olist_merchant_001,1,194.91,177,194.91,purchased,,8efe1728bf8a8777f9356cc5b14258b3,,
e5109a89cf726fb1ef0e534fa284b0d3,olist_merchant_001,1,121.7,161,121.7,purchased,,e5109a89cf726fb1ef0e534fa284b0d3,,
d2f71b8567c4e8f4bf3132edf191048f,olist_merchant_001,1,144.76,146,144.76,purchased,,d2f71b8567c4e8f4bf3132edf191048f,,
a628c11115b54f148bd0b0f02bde1415,olist_merchant_001,1,95.57,535,95.57,purchased,,a628c11115b54f148bd0b0f02bde1415,,
ee4d12da18ba3f9bcd8451e35d3846fb,olist_merchant_001,1,165.5,315,165.5,purchased,,ee4d12da18ba3f9bcd8451e35d3846fb,,
09bb61988a8164c739bdfde213577ed7,olist_merchant_001,1,37.72,264,37.72,purchased,,09bb61988a8164c739bdfde213577ed7,,
a982bd0fec12d781fecd9f1e17cb81bf,olist_merchant_001,2,609.67,184,304.84,purchased,,a982bd0fec12d781fecd9f1e17cb81bf,,
739f7b409586922461ba4fb82369eec1,olist_merchant_001,1,67.63,556,67.63,purchased,,739f7b409586922461ba4fb82369eec1,,
482a639fc1e8e90dd88967ac5ef558bc,olist_merchant_001,1,175.56,373,175.56,purchased,,482a639fc1e8e90dd88967ac5ef558bc,,
b407698b36e4442c8f2de1fb6f7e27cc,olist_merchant_001,1,135.82,9,135.82,purchased,,b407698b36e4442c8f2de1fb6f7e27cc,,
5a47d7090e95d17293b69b047b39e7f1,olist_merchant_001,1,85.17,12,85.17,purchased,,5a47d7090e95d17293b69b047b39e7f1,,
d2d3ed262b31f2bb50932fd0b1ab5df7,olist_merchant_001,2,309.17,481,154.59,purchased,,d2d3ed262b31f2bb50932fd0b1ab5df7,,
af83054011fddb21b9f1d4de5d5c6d83,olist_merchant_001,1,206.06,260,206.06,purchased,,af83054011fddb21b9f1d4de5d5c6d83,,
92b69412e014e4db420267d05239645b,olist_merchant_001,1,135.58,322,135.58,purchased,,92b69412e014e4db420267d05239645b,,
4397cdacb59ba0ceee5f45401a8ba313,olist_merchant_001,1,138.6,280,138.6,purchased,,4397cdacb59ba0ceee5f45401a8ba313,,
fd47af963b760f05fbc357474509905e,olist_merchant_001,2,142.28,329,71.14,purchased,,fd47af963b760f05fbc357474509905e,,
3b64edb1b854398a506f91332c0dee21,olist_merchant_001,1,152.71,202,152.71,purchased,,3b64edb1b854398a506f91332c0dee21,,
1894b7e20d2dcf1910ba73852af89d14,olist_merchant_001,1,88.62,192,88.62,purchased,,1894b7e20d2dcf1910ba73852af89d14,,
c3a586b0615376fa76a977f3c0039ed5,olist_merchant_001,1,258.16,387,258.16,purchased,,c3a586b0615376fa76a977f3c0039ed5,,
ccbc9ad1e581dceecfb8638696ef5475,olist_merchant_001,1,55.04,161,55.04,purchased,,ccbc9ad1e581dceecfb8638696ef5475,,
a55bd54b38bf0a08c7627043c4bb8087,olist_merchant_001,1,228.56,230,228.56,purchased,,a55bd54b38bf0a08c7627043c4bb8087,,
564988508a81dca36512b04a1ce906f9,olist_merchant_001,1,72.43,267,72.43,purchased,,564988508a81dca36512b04a1ce906f9,,
8de6e7fe8239a4b0bc440c67ec7f5b0e,olist_merchant_001,1,208.57,236,208.57,purchased,,8de6e7fe8239a4b0bc440c67ec7f5b0e,,
8163ea4d870aa941a0b5163d8d3a953a,olist_merchant_001,1,66.0,178,66.0,purchased,,8163ea4d870aa941a0b5163d8d3a953a,,
d39269ea9bc36fd9f8e24950c35d0d1d,olist_merchant_001,1,35.23,10,35.23,purchased,,d39269ea9bc36fd9f8e24950c35d0d1d,,
cd9de8bfa5bc068070d8f44f101ce162,olist_merchant_001,1,150.14,342,150.14,purchased,,cd9de8bfa5bc068070d8f44f101ce162,,
8c9944d49c9d38ba8bfb9a784e18b76a,olist_merchant_001,1,92.5,221,92.5,purchased,,8c9944d49c9d38ba8bfb9a784e18b76a,,
85ae65a77d7d2d4043b907366a00e5ed,olist_merchant_001,1,270.03,324,270.03,purchased,,85ae65a77d7d2d4043b907366a00e5ed,,
9c2a307ef736d198761e14a0372292ce,olist_merchant_001,1,62.27,383,62.27,purchased,,9c2a307ef736d198761e14a0372292ce,,
55b555cbe5c0b4b6d1fadcbe7b3421f6,olist_merchant_001,1,117.95,331,117.95,purchased,,55b555cbe5c0b4b6d1fadcbe7b3421f6,,
0ffaf9815063de8cbfb670bb38c4c978,olist_merchant_001,1,89.19,141,89.19,purchased,,0ffaf9815063de8cbfb670bb38c4c978,,
b17dcef6e07833b61ff999b107066b78,olist_merchant_001,1,148.68,6,148.68,purchased,,b17dcef6e07833b61ff999b107066b78,,
9c9005459415b7174f5afb922d4a7bf1,olist_merchant_001,1,85.24,216,85.24,purchased,,9c9005459415b7174f5afb922d4a7bf1,,
0305702e9d9a9df14d9b7565c214477d,olist_merchant_001,1,45.78,261,45.78,purchased,,0305702e9d9a9df14d9b7565c214477d,,
7be167d08449c66080dc4038459a4161,olist_merchant_001,1,77.89,199,77.89,purchased,,7be167d08449c66080dc4038459a4161,,
fe52c2abb172426dd6416cc69e6b3689,olist_merchant_001,1,212.32,340,212.32,purchased,,fe52c2abb172426dd6416cc69e6b3689,,
6b5dd2033f26d4c109f3ba9128b6f7c7,olist_merchant_001,1,49.39,100,49.39,purchased,,6b5dd2033f26d4c109f3ba9128b6f7c7,,
6ff003dcf2085702d2acf451c8cc58a8,olist_merchant_001,1,315.89,140,315.89,purchased,,6ff003dcf2085702d2acf451c8cc58a8,,
6362edec63b10f16e4ac57ee01381ef1,olist_merchant_001,1,484.25,56,484.25,purchased,,6362edec63b10f16e4ac57ee01381ef1,,
8d939f39299cfc788d8b78e5d0385dee,olist_merchant_001,1,250.45,36,250.45,purchased,,8d939f39299cfc788d8b78e5d0385dee,,
ec90a3e080dbd0634384ca481ba3d635,olist_merchant_001,1,36.45,21,36.45,purchased,,ec90a3e080dbd0634384ca481ba3d635,,
9763b0a71c50bbcfb9f4aa146ba95dc8,olist_merchant_001,1,55.34,19,55.34,purchased,,9763b0a71c50bbcfb9f4aa146ba95dc8,,
9ff0bfd41ebac11b8dabee2de4bc9a31,olist_merchant_001,1,83.34,137,83.34,purchased,,9ff0bfd41ebac11b8dabee2de4bc9a31,,
dbf7903cdc1228888574516f5ef04cbe,olist_merchant_001,1,26.77,461,26.77,purchased,,dbf7903cdc1228888574516f5ef04cbe,,
c1b7a862b80f4b3c397d70ec4b1df7c5,olist_merchant_001,1,116.17,688,116.17,purchased,,c1b7a862b80f4b3c397d70ec4b1df7c5,,
1b00a8f2cf5cfb7906c06f4e478b9b6d,olist_merchant_001,1,285.48,288,285.48,purchased,,1b00a8f2cf5cfb7906c06f4e478b9b6d,,
eb69ead1e0da68c941a67677f6a39f3b,olist_merchant_001,1,165.98,352,165.98,purchased,,eb69ead1e0da68c941a67677f6a39f3b,,
353e992ecbfad2cfee33cf1ea4c2a2d1,olist_merchant_001,1,85.72,60,85.72,purchased,,353e992ecbfad2cfee33cf1ea4c2a2d1,,
1f18f0c4db52786af00aae82566348f4,olist_merchant_001,1,265.16,95,265.16,purchased,,1f18f0c4db52786af00aae82566348f4,,
ae3b6c7fda9a934098987e72e12aa613,olist_merchant_001,1,32.72,107,32.72,purchased,,ae3b6c7fda9a934098987e72e12aa613,,
e140ef0b7ace7d9de0fda84a537aae85,olist_merchant_001,1,132.0,47,132.0,purchased,,e140ef0b7ace7d9de0fda84a537aae85,,
154e1a18d4356adc890d517ae349146a,olist_merchant_001,1,152.48,277,152.48,purchased,,154e1a18d4356adc890d517ae349146a,,
17dd17831e154d29bda87731718c5958,olist_merchant_001,1,68.02,335,68.02,purchased,,17dd17831e154d29bda87731718c5958,,
6b264214c616558168e746352d03b77d,olist_merchant_001,1,51.78,396,51.78,purchased,,6b264214c616558168e746352d03b77d,,
c66153f5ff38b19dbfb0e5d626c0449a,olist_merchant_001,1,23.77,439,23.77,purchased,,c66153f5ff38b19dbfb0e5d626c0449a,,
abf91e0207b15fd6a697c5ae0afcfdac,olist_merchant_001,1,476.73,198,476.73,purchased,,abf91e0207b15fd6a697c5ae0afcfdac,,
7c976c2807d3fb9a41c9c5eee932c077,olist_merchant_001,1,229.07,190,229.07,purchased,,7c976c2807d3fb9a41c9c5eee932c077,,
325f3c19285ac4d4e615cf091a1e1fa8,olist_merchant_001,1,63.07,419,63.07,purchased,,325f3c19285ac4d4e615cf091a1e1fa8,,
55310366b1116f6cf157b304213b24e7,olist_merchant_001,1,61.18,106,61.18,purchased,,55310366b1116f6cf157b304213b24e7,,
45b1948a7554a397cc42c2ea55c54ab6,olist_merchant_001,0,0.0,999,0.0,,,45b1948a7554a397cc42c2ea55c54ab6,,
eb51871bb18a99294b2130d3976cc706,olist_merchant_001,1,396.1,394,396.1,purchased,,eb51871bb18a99294b2130d3976cc706,,
e4165e1abf618171397a92ad26e37fe3,olist_merchant_001,1,43.52,94,43.52,purchased,,e4165e1abf618171397a92ad26e37fe3,,
a8c05441c4820e9780b8a6c63a6242c8,olist_merchant_001,1,141.25,7,141.25,purchased,,a8c05441c4820e9780b8a6c63a6242c8,,
2d6df557089ee20e8c1eb81fa9faf71d,olist_merchant_001,1,231.33,42,231.33,purchased,,2d6df557089ee20e8c1eb81fa9faf71d,,
bfae1c50f6bf7e974c50b26af01e4a77,olist_merchant_001,1,201.65,250,201.65,purchased,,bfae1c50f6bf7e974c50b26af01e4a77,,
893fa3290bd7ac6e51d37553aad4dc68,olist_merchant_001,1,75.14,135,75.14,purchased,,893fa3290bd7ac6e51d37553aad4dc68,,
8c81f00d5f170ff5a91ddd77f2aa5b70,olist_merchant_001,1,174.65,138,174.65,purchased,,8c81f00d5f170ff5a91ddd77f2aa5b70,,
07c8fde388fee352835f27b3ef13ff12,olist_merchant_001,1,70.73,139,70.73,purchased,,07c8fde388fee352835f27b3ef13ff12,,
bf490b02657980e90622dc13885b9cb6,olist_merchant_001,1,53.71,127,53.71,purchased,,bf490b02657980e90622dc13885b9cb6,,
eb01c4f1f74e013f38a757e6b9da42b1,olist_merchant_001,1,24.69,170,24.69,purchased,,eb01c4f1f74e013f38a757e6b9da42b1,,
43c76d8449efa11b096323bb6ed593e3,olist_merchant_001,1,156.3,10,156.3,purchased,,43c76d8449efa11b096323bb6ed593e3,,
9dd31f7f043c91bf089e99e10ed690c2,olist_merchant_001,1,38.5,376,38.5,purchased,,9dd31f7f043c91bf089e99e10ed690c2,,
5c00e849b56a56ea31560d5d66f933e9,olist_merchant_001,2,135.7,17,67.85,purchased,,5c00e849b56a56ea31560d5d66f933e9,,
4d460c931a0745463118eea12e90e154,olist_merchant_001,1,227.6,24,227.6,purchased,,4d460c931a0745463118eea12e90e154,,
5e7dfa825bd9fa4cd265e64f9cc42de9,olist_merchant_001,1,50.5,410,50.5,purchased,,5e7dfa825bd9fa4cd265e64f9cc42de9,,
9f57a690cec758524945e9e990cc2255,olist_merchant_001,1,370.51,407,370.51,purchased,,9f57a690cec758524945e9e990cc2255,,
2ab61ddcf4415fb0daee204a1112a8da,olist_merchant_001,1,138.53,236,138.53,purchased,,2ab61ddcf4415fb0daee204a1112a8da,,
d13fa2a2695c021fd9fe5a02f2d57186,olist_merchant_001,1,114.44,469,114.44,purchased,,d13fa2a2695c021fd9fe5a02f2d57186,,
89179d5e071121a6e9057a335e27e43b,olist_merchant_001,1,209.41,128,209.41,purchased,,89179d5e071121a6e9057a335e27e43b,,
5ba20615a231459a4120721fec77e635,olist_merchant_001,1,140.08,158,140.08,purchased,,5ba20615a231459a4120721fec77e635,,
e09002a1d37ff722ce6c9b44878434d5,olist_merchant_001,1,195.55,109,195.55,purchased,,e09002a1d37ff722ce6c9b44878434d5,,
f4d6eb709a4f53273b206068884c29ad,olist_merchant_001,1,73.14,341,73.14,purchased,,f4d6eb709a4f53273b206068884c29ad,,
150eeedc7b46a9b7a77ad10e9083c250,olist_merchant_001,1,94.21,444,94.21,purchased,,150eeedc7b46a9b7a77ad10e9083c250,,
3895adac45582f6df5322d01c83986f1,olist_merchant_001,1,143.45,143,143.45,purchased,,3895adac45582f6df5322d01c83986f1,,
24e66432d3c2677b68a14617ec79a4ea,olist_merchant_001,1,294.07,176,294.07,purchased,,24e66432d3c2677b68a14617ec79a4ea,,
9e896005b47d42510d69930e898aec19,olist_merchant_001,1,206.91,29,206.91,purchased,,9e896005b47d42510d69930e898aec19,,
5795e538c1a8e59459690ec5b94e02a8,olist_merchant_001,1,69.9,132,69.9,purchased,,5795e538c1a8e59459690ec5b94e02a8,,
9d93da71ce0edfbf46f7626d967fadcd,olist_merchant_001,1,102.03,415,102.03,purchased,,9d93da71ce0edfbf46f7626d967fadcd,,
907d039d303cd597384e37e26cfe798e,olist_merchant_001,1,243.57,408,243.57,purchased,,907d039d303cd597384e37e26cfe798e,,
768777b7676d673fb19bc4c0cf613d86,olist_merchant_001,1,51.42,565,51.42,purchased,,768777b7676d673fb19bc4c0cf613d86,,
8fb0376e151713747c496f5786f8e042,olist_merchant_001,1,264.61,565,264.61,purchased,,8fb0376e151713747c496f5786f8e042,,
8ff1121db7b9b0f299a6547c6cc94a8f,olist_merchant_001,1,252.89,161,252.89,purchased,,8ff1121db7b9b0f299a6547c6cc94a8f,,
9f93bae4ce98f98b239fb7aabb84ba0c,olist_merchant_001,1,56.79,276,56.79,purchased,,9f93bae4ce98f98b239fb7aabb84ba0c,,
acc619a5022471a3007a9bf8c7779f07,olist_merchant_001,1,372.86,273,372.86,purchased,,acc619a5022471a3007a9bf8c7779f07,,
565af81202a1fb8a9ffe282935381142,olist_merchant_001,1,43.1,477,43.1,purchased,,565af81202a1fb8a9ffe282935381142,,
5608c8ba4ec9e036b755a199c5fd51ef,olist_merchant_001,1,434.35,393,434.35,purchased,,5608c8ba4ec9e036b755a199c5fd51ef,,
a77e0d4809656f1749355c311d3f0027,olist_merchant_001,1,614.68,188,614.68,purchased,,a77e0d4809656f1749355c311d3f0027,,
7fd80b608302798a0fb7f7c59fe32b58,olist_merchant_001,1,124.33,454,124.33,purchased,,7fd80b608302798a0fb7f7c59fe32b58,,
22a2429023380f4ece624464ecc724c1,olist_merchant_001,1,84.2,493,84.2,purchased,,22a2429023380f4ece624464ecc724c1,,
8e1c8e08724097b43730e4344f3200db,olist_merchant_001,1,45.61,422,45.61,purchased,,8e1c8e08724097b43730e4344f3200db,,
6dbe8af63482be15d8b0ec1b9dd31a29,olist_merchant_001,1,1362.37,223,1362.37,purchased,,6dbe8af63482be15d8b0ec1b9dd31a29,,
1588c72819d371d7aa1c8a5e88189326,olist_merchant_001,1,268.84,41,268.84,purchased,,1588c72819d371d7aa1c8a5e88189326,,
28dd394066eaba29434fa1ed25d4a459,olist_merchant_001,1,88.71,13,88.71,purchased,,28dd394066eaba29434fa1ed25d4a459,,
e8ee87639752424dce21f6b829a650d8,olist_merchant_001,1,64.0,35,64.0,purchased,,e8ee87639752424dce21f6b829a650d8,,
